1403636587.113555431 -0.05545 -0.06056 -0.06410 0.90136 0.06825 0.42001 -0.08045
1403636587.213555574 -0.04833 -0.06583 -0.06461 0.90292 0.07103 0.41620 -0.08043
1403636587.313555479 -0.03947 -0.07721 -0.06589 0.90402 0.06827 0.41453 -0.07909
1403636587.413555384 -0.02842 -0.09558 -0.06734 0.90515 0.06466 0.41296 -0.07734
1403636587.513555527 -0.01728 -0.12075 -0.06879 0.90653 0.05997 0.41060 -0.07751
1403636587.613555431 -0.00593 -0.15247 -0.06957 0.90705 0.05492 0.41034 -0.07663
1403636587.713555574 0.00659 -0.18789 -0.06870 0.90525 0.04807 0.41543 -0.07504
1403636587.813555479 0.01949 -0.22419 -0.06808 0.90305 0.04005 0.42140 -0.07301
1403636587.913555384 0.03047 -0.25952 -0.07072 0.90364 0.03370 0.42119 -0.07005
1403636588.013555527 0.03935 -0.29225 -0.07605 0.90795 0.02834 0.41337 -0.06284
1403636588.113555431 0.04697 -0.31831 -0.08270 0.91165 0.02357 0.40576 -0.06075
1403636588.213555574 0.05306 -0.33746 -0.08908 0.91248 0.02448 0.40376 -0.06125
1403636588.313555479 0.05687 -0.34861 -0.09360 0.91126 0.02456 0.40597 -0.06470
1403636588.413555384 0.05768 -0.35136 -0.09664 0.90969 0.02462 0.40881 -0.06878
1403636588.513555527 0.05494 -0.34679 -0.09680 0.90979 0.02412 0.40881 -0.06759
1403636588.613555431 0.04942 -0.33426 -0.09273 0.90964 0.02431 0.40927 -0.06684
1403636588.713555574 0.04045 -0.31415 -0.08854 0.90949 0.02600 0.40905 -0.06951
1403636588.813555479 0.02945 -0.28806 -0.08653 0.91041 0.03054 0.40622 -0.07213
1403636588.913555384 0.01772 -0.25544 -0.08450 0.91037 0.03398 0.40524 -0.07652
1403636589.013555527 0.00393 -0.21795 -0.07957 0.90888 0.03890 0.40740 -0.08029
1403636589.113555431 -0.01128 -0.17749 -0.07251 0.90605 0.04511 0.41219 -0.08446
1403636589.213555574 -0.02648 -0.13413 -0.06436 0.90403 0.04903 0.41559 -0.08727
1403636589.313555479 -0.04245 -0.08899 -0.05763 0.90401 0.05499 0.41420 -0.09044
1403636589.413555384 -0.05784 -0.04262 -0.05430 0.90514 0.06105 0.41048 -0.09213
1403636589.513555527 -0.07301 0.00347 -0.05180 0.90457 0.06457 0.41108 -0.09269
1403636589.613555431 -0.08833 0.04981 -0.05022 0.90317 0.06713 0.41346 -0.09400
1403636589.713555574 -0.10356 0.09423 -0.04878 0.90192 0.07040 0.41522 -0.09584
1403636589.813555479 -0.11740 0.13690 -0.05014 0.90225 0.07545 0.41258 -0.10013
1403636589.913555384 -0.12877 0.17369 -0.05377 0.90413 0.08185 0.40627 -0.10392
1403636590.013555527 -0.13807 0.20399 -0.05687 0.90386 0.08646 0.40417 -0.11050
1403636590.113555431 -0.14378 0.22600 -0.05713 0.90082 0.08933 0.40945 -0.11353
1403636590.213555574 -0.14654 0.23648 -0.05630 0.89826 0.09042 0.41441 -0.11493
1403636590.313555479 -0.14660 0.23458 -0.05583 0.89876 0.09032 0.41477 -0.10968
1403636590.413555384 -0.14411 0.22034 -0.05568 0.90049 0.08671 0.41400 -0.10102
1403636590.513555527 -0.14029 0.19450 -0.05376 0.90079 0.08250 0.41617 -0.09259
1403636590.613555431 -0.13475 0.16060 -0.05111 0.90026 0.07843 0.41975 -0.08482
1403636590.713555574 -0.12714 0.12152 -0.05010 0.90077 0.07324 0.42098 -0.07762
1403636590.813555479 -0.11755 0.07944 -0.05145 0.90328 0.06724 0.41735 -0.07341
1403636590.913555384 -0.10613 0.03467 -0.05416 0.90626 0.06204 0.41218 -0.07033
1403636591.013555527 -0.09392 -0.01120 -0.05696 0.90702 0.05978 0.41130 -0.06767
1403636591.113555431 -0.08077 -0.05486 -0.05949 0.90636 0.05908 0.41253 -0.06960
1403636591.213555574 -0.06812 -0.09560 -0.06185 0.90676 0.05642 0.41187 -0.07043
1403636591.313555479 -0.05686 -0.13130 -0.06616 0.90816 0.05349 0.40950 -0.06856
1403636591.413555384 -0.04762 -0.15846 -0.07251 0.90932 0.04919 0.40792 -0.06569
1403636591.513555527 -0.03843 -0.17806 -0.08059 0.90919 0.04556 0.40900 -0.06346
1403636591.613555431 -0.02862 -0.19358 -0.08825 0.90576 0.03565 0.41882 -0.05394
1403636591.713555574 -0.01930 -0.20244 -0.09392 0.89764 0.02803 0.43745 -0.04582
1403636591.813555479 -0.01129 -0.20779 -0.09516 0.88833 0.02187 0.45712 -0.03786
1403636591.913555384 -0.00359 -0.21218 -0.09468 0.88189 0.01461 0.47006 -0.03311
1403636592.013555527 0.00709 -0.21782 -0.09556 0.88364 0.00559 0.46702 -0.03236
1403636592.113555431 0.02474 -0.22697 -0.09753 0.88723 -0.00599 0.46032 -0.02971
1403636592.213555574 0.04712 -0.23667 -0.10035 0.89139 -0.01474 0.45216 -0.02762
1403636592.313555479 0.07302 -0.24296 -0.10222 0.89536 -0.01645 0.44414 -0.02825
1403636592.413555384 0.10219 -0.24115 -0.10310 0.89808 -0.01448 0.43813 -0.03592
1403636592.513555527 0.13358 -0.22936 -0.10160 0.89685 -0.00446 0.43988 -0.04630
1403636592.613555431 0.16371 -0.20792 -0.10021 0.89189 0.01150 0.44854 -0.05673
1403636592.713555574 0.18969 -0.17789 -0.09987 0.88796 0.03004 0.45413 -0.06623
1403636592.813555479 0.20739 -0.13816 -0.09972 0.88592 0.05153 0.45353 -0.08251
1403636592.913555384 0.21196 -0.08912 -0.10079 0.88516 0.07437 0.44768 -0.10269
1403636593.013555527 0.20029 -0.03438 -0.10072 0.88442 0.09703 0.44018 -0.12097
1403636593.113555431 0.17277 0.02248 -0.09888 0.88252 0.11972 0.43412 -0.13551
1403636593.213555574 0.13250 0.07653 -0.09608 0.87986 0.13465 0.42983 -0.15153
1403636593.313555479 0.08494 0.12106 -0.09424 0.87868 0.14292 0.42492 -0.16411
1403636593.413555384 0.03503 0.14973 -0.09500 0.88018 0.14692 0.42027 -0.16453
1403636593.513555527 -0.01166 0.16019 -0.10144 0.88334 0.14343 0.41821 -0.15569
1403636593.613555431 -0.05729 0.15395 -0.10880 0.88852 0.13148 0.41387 -0.14818
1403636593.713555574 -0.09802 0.13177 -0.11672 0.89588 0.11204 0.40705 -0.13839
1403636593.813555479 -0.13213 0.09511 -0.12313 0.90224 0.08344 0.40541 -0.12097
1403636593.913555384 -0.15754 0.04859 -0.12607 0.90374 0.04774 0.41373 -0.09902
1403636594.013555527 -0.17415 -0.00512 -0.12536 0.90164 0.01290 0.42592 -0.07402
1403636594.113555431 -0.17873 -0.06132 -0.12346 0.89978 -0.01943 0.43302 -0.05013
1403636594.213555574 -0.16651 -0.11668 -0.12336 0.89981 -0.04533 0.43283 -0.03074
1403636594.313555479 -0.13833 -0.17011 -0.12446 0.89988 -0.06022 0.43171 -0.01473
1403636594.413555384 -0.09567 -0.21875 -0.12549 0.89815 -0.06633 0.43465 -0.00150
1403636594.513555527 -0.04337 -0.25859 -0.12621 0.89372 -0.06452 0.44392 0.00640
1403636594.613555431 0.01257 -0.28242 -0.12817 0.88885 -0.06400 0.45368 0.00367
1403636594.713555574 0.06211 -0.28394 -0.12990 0.88608 -0.06090 0.45950 -0.00239
1403636594.813555479 0.10226 -0.26021 -0.13327 0.88472 -0.04606 0.46362 -0.01444
1403636594.913555384 0.13084 -0.21190 -0.13637 0.88296 -0.02090 0.46805 -0.02970
1403636595.013555527 0.14250 -0.14290 -0.13817 0.88072 0.01326 0.47065 -0.05154
1403636595.113555431 0.13628 -0.06463 -0.14015 0.87959 0.04934 0.46703 -0.07597
1403636595.213555574 0.11797 0.00910 -0.14164 0.87877 0.07985 0.45955 -0.10095
1403636595.313555479 0.09229 0.06962 -0.14320 0.87730 0.10551 0.45178 -0.12290
1403636595.413555384 0.06027 0.10681 -0.14458 0.87615 0.12134 0.44667 -0.13467
1403636595.513555527 0.02956 0.11538 -0.14675 0.87672 0.12716 0.44260 -0.13889
1403636595.613555431 0.00168 0.09805 -0.15007 0.87901 0.12897 0.43810 -0.13704
1403636595.713555574 -0.02305 0.05816 -0.15471 0.88244 0.12187 0.43617 -0.12733
1403636595.813555479 -0.04358 0.00304 -0.16079 0.88598 0.10651 0.43845 -0.10705
1403636595.913555384 -0.06204 -0.05748 -0.16777 0.88957 0.08332 0.44113 -0.08445
1403636596.013555527 -0.08404 -0.11330 -0.17281 0.89395 0.05866 0.43980 -0.06321
1403636596.113555431 -0.11384 -0.15388 -0.17457 0.89787 0.03429 0.43652 -0.04598
1403636596.213555574 -0.14784 -0.16894 -0.17213 0.89912 0.01865 0.43562 -0.03846
1403636596.313555479 -0.18497 -0.15628 -0.16508 0.89801 0.01035 0.43810 -0.03927
1403636596.413555384 -0.23091 -0.12882 -0.15130 0.89587 0.00889 0.44260 -0.03796
1403636596.513555527 -0.27073 -0.09658 -0.14175 0.89295 0.01423 0.44835 -0.03770
1403636596.613555431 -0.30480 -0.06806 -0.13318 0.89173 0.01958 0.45064 -0.03694
1403636596.713555574 -0.32530 -0.04665 -0.12894 0.89283 0.02181 0.44832 -0.03726
1403636596.813555479 -0.32577 -0.03602 -0.12887 0.89146 0.02617 0.45087 -0.03647
1403636596.913555384 -0.30262 -0.03492 -0.13109 0.88863 0.03006 0.45645 -0.03289
1403636597.013555527 -0.25841 -0.03957 -0.13429 0.88960 0.03205 0.45471 -0.02870
1403636597.113555431 -0.19993 -0.04613 -0.13871 0.89462 0.03488 0.44449 -0.02951
1403636597.213555574 -0.13269 -0.05204 -0.14108 0.89754 0.04522 0.43708 -0.03655
1403636597.313555479 -0.06378 -0.05526 -0.13545 0.89646 0.05875 0.43708 -0.04328
1403636597.413555384 0.00448 -0.05279 -0.13063 0.89314 0.07402 0.44062 -0.05170
1403636597.513555527 0.06367 -0.04354 -0.12792 0.88938 0.09231 0.44356 -0.06121
1403636597.613555431 0.10333 -0.02710 -0.12795 0.88384 0.10879 0.44817 -0.07835
1403636597.713555574 0.11767 -0.00547 -0.12986 0.87707 0.12340 0.45403 -0.09684
1403636597.813555479 0.10782 0.01655 -0.13142 0.87090 0.13529 0.45993 -0.10815
1403636597.913555384 0.08012 0.03209 -0.13326 0.86692 0.14632 0.46338 -0.11099
1403636598.013555527 0.04055 0.03919 -0.13621 0.86699 0.15446 0.46096 -0.10943
1403636598.113555431 -0.00411 0.03903 -0.14188 0.87153 0.15571 0.45216 -0.10832
1403636598.213555574 -0.04558 0.03169 -0.15107 0.88015 0.15447 0.43707 -0.10215
1403636598.313555479 -0.07522 0.02058 -0.16415 0.88827 0.15388 0.42257 -0.09343
1403636598.413555384 -0.08615 0.00842 -0.17814 0.89210 0.15159 0.41739 -0.08345
1403636598.513555527 -0.07630 -0.00142 -0.19266 0.89116 0.15104 0.42035 -0.07961
1403636598.613555431 -0.04952 -0.00773 -0.20522 0.88505 0.15378 0.43098 -0.08540
1403636598.713555574 -0.01447 -0.01117 -0.21880 0.87583 0.15872 0.44555 -0.09597
1403636598.813555479 0.02123 -0.01291 -0.23734 0.86387 0.16316 0.46385 -0.10930
1403636598.913555384 0.05318 -0.01497 -0.25960 0.85256 0.16201 0.48283 -0.11735
1403636599.013555527 0.07958 -0.01680 -0.28284 0.84394 0.16188 0.49749 -0.11856
1403636599.113555431 0.09894 -0.01732 -0.30108 0.83398 0.16083 0.51221 -0.12751
1403636599.213555574 0.11380 -0.01716 -0.31226 0.81826 0.15892 0.53548 -0.13584
1403636599.313555479 0.12667 -0.01643 -0.32066 0.80230 0.15283 0.55934 -0.14175
1403636599.413555384 0.13714 -0.01596 -0.32987 0.79406 0.14893 0.57257 -0.13947
1403636599.513555527 0.14508 -0.01560 -0.33954 0.79474 0.14436 0.57451 -0.13226
1403636599.613555431 0.14998 -0.01587 -0.34834 0.79967 0.13881 0.57008 -0.12754
1403636599.713555574 0.15231 -0.01710 -0.35595 0.80078 0.13700 0.56945 -0.12535
1403636599.813555479 0.15245 -0.01945 -0.35618 0.79052 0.13632 0.58322 -0.12786
1403636599.913555384 0.15128 -0.02130 -0.35728 0.78567 0.13411 0.58968 -0.13043
1403636600.013555527 0.15135 -0.02239 -0.35823 0.78706 0.13105 0.58856 -0.13022
1403636600.113555431 0.15142 -0.02428 -0.35938 0.78533 0.12789 0.59057 -0.13466
1403636600.213555574 0.15135 -0.02447 -0.35949 0.78525 0.12795 0.59070 -0.13446
1403636600.313555479 0.15124 -0.02437 -0.35963 0.78537 0.12774 0.59050 -0.13487
1403636600.413555384 0.15115 -0.02431 -0.35961 0.78539 0.12736 0.59048 -0.13522
1403636600.513555527 0.15107 -0.02437 -0.35959 0.78540 0.12694 0.59055 -0.13522
1403636600.613555431 0.15110 -0.02431 -0.35960 0.78556 0.12680 0.59035 -0.13531
1403636600.713555574 0.15110 -0.02439 -0.35962 0.78573 0.12685 0.59018 -0.13500
1403636600.813555479 0.15107 -0.02446 -0.35961 0.78578 0.12680 0.59020 -0.13466
1403636600.913555384 0.15109 -0.02447 -0.35961 0.78589 0.12672 0.59009 -0.13461
1403636601.013555527 0.15104 -0.02452 -0.35962 0.78600 0.12669 0.58999 -0.13438
1403636601.113555431 0.15104 -0.02452 -0.35962 0.78608 0.12658 0.58991 -0.13436
1403636601.213555574 0.15102 -0.02454 -0.35963 0.78615 0.12654 0.58985 -0.13428
1403636601.313555479 0.15102 -0.02456 -0.35963 0.78622 0.12649 0.58979 -0.13421
1403636601.413555384 0.15103 -0.02455 -0.35964 0.78628 0.12637 0.58972 -0.13423
1403636601.513555527 0.15099 -0.02458 -0.35967 0.78631 0.12629 0.58971 -0.13420
1403636601.613555431 0.15097 -0.02456 -0.35969 0.78637 0.12620 0.58964 -0.13423
1403636601.713555574 0.15096 -0.02458 -0.35971 0.78640 0.12614 0.58962 -0.13422
1403636601.813555479 0.15100 -0.02458 -0.35971 0.78647 0.12612 0.58952 -0.13425
1403636601.913555384 0.15100 -0.02457 -0.35971 0.78650 0.12608 0.58952 -0.13416
1403636602.013555527 0.15098 -0.02458 -0.35969 0.78654 0.12607 0.58948 -0.13410
1403636602.113555431 0.15099 -0.02458 -0.35970 0.78659 0.12602 0.58941 -0.13411
1403636602.213555574 0.15099 -0.02458 -0.35971 0.78661 0.12598 0.58941 -0.13408
1403636602.313555479 0.15097 -0.02460 -0.35970 0.78665 0.12601 0.58936 -0.13401
1403636602.413555384 0.15099 -0.02462 -0.35974 0.78667 0.12602 0.58934 -0.13398
1403636602.513555527 0.15096 -0.02463 -0.35972 0.78670 0.12600 0.58933 -0.13388
1403636602.613555431 0.15096 -0.02465 -0.35972 0.78673 0.12603 0.58929 -0.13383
1403636602.713555574 0.15096 -0.02464 -0.35973 0.78673 0.12600 0.58929 -0.13381
1403636602.813555479 0.15095 -0.02465 -0.35974 0.78675 0.12601 0.58929 -0.13374
1403636602.913555384 0.15095 -0.02466 -0.35973 0.78677 0.12603 0.58926 -0.13373
1403636603.013555527 0.15096 -0.02466 -0.35974 0.78678 0.12601 0.58925 -0.13369
1403636603.113555431 0.15095 -0.02466 -0.35974 0.78679 0.12601 0.58926 -0.13367
1403636603.213555574 0.15094 -0.02467 -0.35974 0.78683 0.12598 0.58920 -0.13369
1403636603.313555479 0.15095 -0.02466 -0.35975 0.78682 0.12599 0.58922 -0.13366
1403636603.413555384 0.15094 -0.02466 -0.35975 0.78682 0.12598 0.58922 -0.13366
1403636603.513555527 0.15094 -0.02465 -0.35973 0.78687 0.12597 0.58916 -0.13363
1403636603.613555431 0.15095 -0.02466 -0.35974 0.78689 0.12597 0.58914 -0.13364
1403636603.713555574 0.15093 -0.02466 -0.35974 0.78690 0.12594 0.58913 -0.13362
1403636603.813555479 0.15092 -0.02468 -0.35975 0.78693 0.12595 0.58909 -0.13360
1403636603.913555384 0.15091 -0.02466 -0.35979 0.78692 0.12591 0.58909 -0.13369
1403636604.013555527 0.15093 -0.02465 -0.35978 0.78692 0.12589 0.58909 -0.13372
1403636604.113555431 0.15094 -0.02466 -0.35977 0.78692 0.12591 0.58909 -0.13371
1403636604.213555574 0.15094 -0.02466 -0.35978 0.78693 0.12595 0.58907 -0.13368
1403636604.313555479 0.15093 -0.02467 -0.35976 0.78694 0.12593 0.58907 -0.13367
1403636604.413555384 0.15094 -0.02467 -0.35977 0.78697 0.12597 0.58902 -0.13366
1403636604.513555527 0.15096 -0.02467 -0.35978 0.78696 0.12597 0.58905 -0.13363
1403636604.613555431 0.15094 -0.02467 -0.35978 0.78696 0.12596 0.58904 -0.13363
1403636604.713555574 0.15096 -0.02467 -0.35978 0.78697 0.12602 0.58901 -0.13365
1403636604.813555479 0.15096 -0.02467 -0.35978 0.78699 0.12604 0.58900 -0.13359
1403636604.913555384 0.15094 -0.02467 -0.35977 0.78701 0.12600 0.58898 -0.13360
1403636605.013555527 0.15094 -0.02469 -0.35977 0.78701 0.12600 0.58898 -0.13358
1403636605.113555431 0.15095 -0.02468 -0.35978 0.78700 0.12605 0.58899 -0.13354
1403636605.213555574 0.15095 -0.02467 -0.35978 0.78702 0.12602 0.58896 -0.13356
1403636605.313555479 0.15095 -0.02469 -0.35978 0.78701 0.12605 0.58897 -0.13355
1403636605.413555384 0.15094 -0.02468 -0.35978 0.78703 0.12602 0.58894 -0.13358
1403636605.513555527 0.15094 -0.02468 -0.35978 0.78705 0.12602 0.58891 -0.13360
1403636605.613555431 0.15094 -0.02468 -0.35978 0.78705 0.12603 0.58892 -0.13358
1403636605.713555574 0.15086 -0.02469 -0.35976 0.78706 0.12602 0.58890 -0.13360
1403636605.813555479 0.15086 -0.02467 -0.35976 0.78706 0.12604 0.58891 -0.13352
1403636605.913555384 0.15088 -0.02468 -0.35976 0.78708 0.12605 0.58888 -0.13355
1403636606.013555527 0.15088 -0.02467 -0.35976 0.78708 0.12605 0.58888 -0.13354
1403636606.113555431 0.15088 -0.02467 -0.35977 0.78708 0.12603 0.58889 -0.13355
1403636606.213555574 0.15087 -0.02466 -0.35977 0.78707 0.12604 0.58889 -0.13355
1403636606.313555479 0.15088 -0.02466 -0.35978 0.78709 0.12604 0.58887 -0.13355
1403636606.413555384 0.15087 -0.02466 -0.35978 0.78709 0.12605 0.58887 -0.13355
1403636606.513555527 0.15088 -0.02467 -0.35979 0.78710 0.12604 0.58885 -0.13360
1403636606.613555431 0.15088 -0.02466 -0.35979 0.78708 0.12608 0.58887 -0.13357
1403636606.713555574 0.15088 -0.02466 -0.35979 0.78708 0.12610 0.58886 -0.13359
1403636606.813555479 0.15088 -0.02466 -0.35978 0.78711 0.12609 0.58883 -0.13359
1403636606.913555384 0.15088 -0.02466 -0.35978 0.78712 0.12609 0.58881 -0.13357
1403636607.013555527 0.15088 -0.02466 -0.35979 0.78712 0.12608 0.58882 -0.13357
1403636607.113555431 0.15088 -0.02467 -0.35979 0.78713 0.12610 0.58880 -0.13358
1403636607.213555574 0.15087 -0.02466 -0.35979 0.78715 0.12610 0.58878 -0.13356
1403636607.313555479 0.15087 -0.02466 -0.35978 0.78715 0.12610 0.58877 -0.13355
1403636607.413555384 0.15086 -0.02467 -0.35978 0.78716 0.12608 0.58877 -0.13354
1403636607.513555527 0.15087 -0.02467 -0.35979 0.78715 0.12610 0.58877 -0.13356
1403636607.613555431 0.15086 -0.02466 -0.35978 0.78716 0.12611 0.58877 -0.13352
1403636607.713555574 0.15086 -0.02467 -0.35978 0.78719 0.12610 0.58873 -0.13353
1403636607.813555479 0.15086 -0.02467 -0.35979 0.78717 0.12612 0.58875 -0.13352
1403636607.913555384 0.15086 -0.02467 -0.35979 0.78717 0.12609 0.58875 -0.13355
1403636608.013555527 0.15086 -0.02466 -0.35978 0.78718 0.12612 0.58874 -0.13350
1403636608.113555431 0.15086 -0.02467 -0.35979 0.78718 0.12611 0.58874 -0.13352
1403636608.213555574 0.15086 -0.02467 -0.35980 0.78718 0.12612 0.58873 -0.13355
1403636608.313555479 0.15087 -0.02467 -0.35981 0.78717 0.12614 0.58874 -0.13357
1403636608.413555384 0.15087 -0.02466 -0.35980 0.78718 0.12614 0.58872 -0.13357
1403636608.513555527 0.15087 -0.02467 -0.35981 0.78718 0.12614 0.58872 -0.13359
1403636608.613555431 0.15087 -0.02466 -0.35981 0.78717 0.12616 0.58873 -0.13357
1403636608.713555574 0.15086 -0.02466 -0.35981 0.78718 0.12616 0.58872 -0.13355
1403636608.813555479 0.15086 -0.02466 -0.35980 0.78720 0.12617 0.58870 -0.13356
1403636608.913555384 0.15086 -0.02467 -0.35981 0.78719 0.12616 0.58870 -0.13357
1403636609.013555527 0.15086 -0.02467 -0.35981 0.78719 0.12616 0.58870 -0.13357
1403636609.113555431 0.15087 -0.02466 -0.35981 0.78718 0.12618 0.58870 -0.13359
1403636609.213555574 0.15087 -0.02467 -0.35983 0.78717 0.12616 0.58872 -0.13363
1403636609.313555479 0.15087 -0.02466 -0.35982 0.78718 0.12619 0.58870 -0.13361
1403636609.413555384 0.15086 -0.02465 -0.35981 0.78720 0.12618 0.58868 -0.13361
1403636609.513555527 0.15086 -0.02465 -0.35981 0.78719 0.12618 0.58869 -0.13360
1403636609.613555431 0.15086 -0.02466 -0.35983 0.78719 0.12617 0.58869 -0.13364
1403636609.713555574 0.15087 -0.02467 -0.35983 0.78718 0.12619 0.58870 -0.13362
1403636609.813555479 0.15083 -0.02467 -0.35984 0.78725 0.12617 0.58861 -0.13367
1403636609.913555384 0.15086 -0.02466 -0.35983 0.78719 0.12614 0.58868 -0.13367
1403636610.013555527 0.15087 -0.02466 -0.35982 0.78719 0.12613 0.58869 -0.13366
1403636610.113555431 0.15085 -0.02466 -0.35984 0.78718 0.12612 0.58869 -0.13370
1403636610.213555574 0.15086 -0.02465 -0.35983 0.78719 0.12612 0.58868 -0.13370
1403636610.313555479 0.15128 -0.02417 -0.35976 0.78497 0.12727 0.59085 -0.13611
1403636610.413555384 0.15130 -0.02418 -0.35974 0.78497 0.12731 0.59085 -0.13605
